shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
40122,39.825304,-86.118557,480005
40122,39.825304,-86.118557,490001
40122,39.825303,-86.118408,490002
40122,39.825307,-86.117585,490003
40122,39.825307,-86.116937,490004
40122,39.825307,-86.116937,500001
40122,39.825307,-86.116759,500002
40122,39.825313,-86.115097,500003
40122,39.825739,-86.115095,500004
40122,39.825739,-86.115095,510001
40122,39.826008,-86.115094,510002
40122,39.826173,-86.115074,510003
40122,39.826307,-86.115046,510004
40122,39.826522,-86.114973,510005
40122,39.826703,-86.114885,510006
40122,39.826830,-86.114811,510007
40122,39.826998,-86.114687,510008
40122,39.827155,-86.114542,510009
40122,39.827301,-86.114380,510010
40122,39.827417,-86.114227,510011
40122,39.827558,-86.114004,510012
40122,39.827585,-86.113951,510013
40122,39.827831,-86.113430,510014
40122,39.827831,-86.113430,520001
40122,39.828128,-86.112801,520002
40122,39.828515,-86.112041,520003
40122,39.828900,-86.111332,520004
40122,39.828977,-86.111207,520005
40122,39.829165,-86.110945,520006
40122,39.829369,-86.110701,520007
40122,39.829586,-86.110478,520008
40122,39.829699,-86.110372,520009
40122,39.829793,-86.110290,520010
40122,39.829793,-86.110290,530001
40122,39.829881,-86.110213,530002
40122,39.830002,-86.110100,530003
40122,39.830418,-86.109693,530004
40122,39.830542,-86.109587,530005
40122,39.830663,-86.109498,530006
40122,39.830709,-86.109470,530007
40122,39.830709,-86.109470,540001
40122,39.830793,-86.109417,540002
40122,39.830914,-86.109358,540003
40122,39.831087,-86.109288,540004
40122,39.831205,-86.109253,540005
40122,39.831329,-86.109225,540006
40122,39.831502,-86.109205,540007
40122,39.831620,-86.109202,540008
40122,39.831848,-86.109203,540009
40122,39.831848,-86.109203,550001
40122,39.831977,-86.109204,550002
40122,39.832940,-86.109207,550003
40122,39.833001,-86.109197,550004
40122,39.832873,-86.107544,550005
40122,39.832872,-86.107508,550006
40122,39.832872,-86.107508,560001
40122,39.832871,-86.107248,560002
40122,39.832873,-86.106764,560003
40122,39.832879,-86.103050,560004
40122,39.832879,-86.103050,570001
40122,39.832880,-86.102776,570002
40122,39.832925,-86.098272,570003
40122,39.832925,-86.098272,580001
40122,39.832928,-86.098019,580002
40122,39.832942,-86.096445,580003
40122,39.832962,-86.094262,580004
40122,39.832962,-86.094262,590001
40122,39.832964,-86.094088,590002
40122,39.832981,-86.092514,590003
40122,39.832997,-86.090994,590004
40122,39.832997,-86.090994,600001
40122,39.832998,-86.090933,600002
40122,39.833006,-86.090257,600003
40122,39.833031,-86.087736,600004
40122,39.833031,-86.087736,610001
40122,39.833031,-86.087736,610002
40122,39.833044,-86.086611,610003
40122,39.833048,-86.086205,610004
40122,39.833059,-86.085055,610005
40122,39.833059,-86.085055,620001
40122,39.833061,-86.084909,620002
40122,39.833076,-86.083791,620003
40122,39.833074,-86.083459,620004
40122,39.833074,-86.083459,630001
40122,39.833065,-86.082057,630002
40122,39.833059,-86.080525,630003
40122,39.833059,-86.080525,640001
40122,39.833058,-86.080333,640002
40122,39.833054,-86.079781,640003
40122,39.833052,-86.079557,640004
40122,39.833048,-86.078599,640005
40122,39.833045,-86.077712,640006
40122,39.833041,-86.077242,640007
40122,39.833041,-86.076946,640008
40122,39.833041,-86.076946,650001
40122,39.833040,-86.076804,650002
40122,39.833036,-86.075736,650003
40122,39.833029,-86.074440,650004
40122,39.833029,-86.074440,660001
40122,39.833027,-86.074240,660002
40122,39.833024,-86.072724,660003
40122,39.833024,-86.072521,660004
40122,39.833024,-86.072521,670001
40122,39.833021,-86.071381,670002
40122,39.833019,-86.070281,670003
40122,39.833017,-86.069768,670004
40122,39.833017,-86.069768,680001
40122,39.833016,-86.069619,680002
40122,39.833012,-86.068486,680003
40122,39.833007,-86.067404,680004
40122,39.833004,-86.066367,680005
40122,39.833004,-86.066367,690001
40122,39.833003,-86.066172,690002
40122,39.832999,-86.064897,690003
40122,39.834064,-86.064913,690004
40122,39.834064,-86.064913,700001
40122,39.834202,-86.064914,700002
40122,39.835456,-86.064932,700003
40122,39.836678,-86.064954,700004
40122,39.836939,-86.064957,700005
40122,39.836939,-86.064957,710001
40122,39.837101,-86.064960,710002
40122,39.838286,-86.064977,710003
40122,39.839313,-86.064994,710004
40122,39.839412,-86.064994,710005
40122,39.839412,-86.064994,720001
40122,39.839503,-86.064995,720002
40122,39.840356,-86.065007,720003
40122,39.840358,-86.062963,720004
40122,39.840358,-86.062172,720005
40122,39.840358,-86.062172,730001
40122,39.840358,-86.062041,730002
40122,39.840368,-86.058301,730003
40122,39.840368,-86.058138,730004
40122,39.840368,-86.058138,740001
40122,39.840369,-86.055534,740002
40122,39.840370,-86.055228,740003
40122,39.840370,-86.055228,750001
40122,39.840371,-86.055057,750002
40122,39.840361,-86.052233,750003
40122,39.840361,-86.052233,760001
40122,39.840361,-86.052183,760002
40122,39.840364,-86.051272,760003
40122,39.840368,-86.050207,760004
40122,39.840372,-86.049025,760005
40122,39.840372,-86.049025,760006
40122,39.840372,-86.049025,770001
40122,39.840372,-86.049025,770002
40122,39.840384,-86.046065,770003
40122,39.841004,-86.046075,770004
40122,39.841004,-86.046075,780001
40122,39.842182,-86.046093,780002
40122,39.843154,-86.046105,780003
40122,39.844208,-86.046122,780004
40122,39.844326,-86.046119,780005
40122,39.844433,-86.046109,780006
40122,39.844538,-86.046092,780007
40122,39.844746,-86.046032,780008
40122,39.844947,-86.045944,780009
40122,39.845140,-86.045828,780010
40122,39.845230,-86.045761,780011
40122,39.845324,-86.045683,780012
40122,39.845500,-86.045506,780013
40122,39.845657,-86.045304,780014
40122,39.846192,-86.044537,780015
40122,39.846270,-86.044434,780016
40122,39.846350,-86.044339,780017
40122,39.846479,-86.044201,780018
40122,39.846642,-86.044055,780019
40122,39.846785,-86.043953,780020
40122,39.846952,-86.043854,780021
40122,39.847172,-86.043756,780022
40122,39.847400,-86.043693,780023
40122,39.847516,-86.043676,780024
40122,39.847749,-86.043663,780025
40122,39.847864,-86.043667,780026
40122,39.847982,-86.043682,780027
40122,39.848210,-86.043740,780028
40122,39.848323,-86.043780,780029
40122,39.848432,-86.043827,780030
40122,39.848646,-86.043949,780031
40122,39.848747,-86.044021,780032
40122,39.848846,-86.044100,780033
40122,39.848942,-86.044186,780034
40122,39.849035,-86.044279,780035
40122,39.849122,-86.044379,780036
40122,39.849767,-86.045244,780037
40122,39.849920,-86.045420,780038
40122,39.850109,-86.045595,780039
40122,39.850309,-86.045742,780040
40122,39.850413,-86.045807,780041
40122,39.850698,-86.045969,780042
40122,39.850841,-86.046044,780043
40122,39.851131,-86.046178,780044
40122,39.851444,-86.046286,780045
40122,39.851608,-86.046330,780046
40122,39.851943,-86.046396,780047
40122,39.852111,-86.046418,780048
40122,39.852363,-86.046430,780049
40122,39.852525,-86.046413,780050
40122,39.852685,-86.046364,780051
40122,39.852819,-86.046298,780052
40122,39.852885,-86.046259,780053
40122,39.852965,-86.046199,780054
40122,39.853039,-86.046131,780055
40122,39.853111,-86.046057,780056
40122,39.853221,-86.045919,780057
40122,39.853312,-86.045770,780058
40122,39.853492,-86.045446,780059
40122,39.853599,-86.045301,780060
40122,39.853657,-86.045237,780061
40122,39.853787,-86.045120,780062
40122,39.853894,-86.045046,780063
40122,39.853949,-86.045014,780064
40122,39.854108,-86.044951,780065
40122,39.854273,-86.044916,780066
40122,39.855036,-86.044903,780067
40122,39.855023,-86.043118,780068
40122,39.855014,-86.041665,780069
40122,39.855007,-86.040546,780070
40122,39.854990,-86.037989,780071
40122,39.854966,-86.034227,780072
40122,39.854963,-86.033547,780073
40122,39.854959,-86.032742,780074
40122,39.854959,-86.032742,790001
40122,39.854958,-86.032624,790002
40122,39.854930,-86.028460,790003
40122,39.854922,-86.027267,790004
40122,39.854933,-86.026498,790005
40122,39.854963,-86.025729,790006
40122,39.854986,-86.025344,790007
40122,39.855015,-86.024963,790008
40122,39.855077,-86.024283,790009
40122,39.855100,-86.023984,790010
40122,39.855132,-86.023539,790011
40122,39.855155,-86.023094,790012
40122,39.855182,-86.022182,790013
40122,39.855189,-86.021744,790014
40122,39.855217,-86.019806,790015
40122,39.855234,-86.017748,790016
40122,39.854414,-86.017758,790017
40122,39.854081,-86.017760,790018
40122,39.853859,-86.017762,790019
40122,39.853395,-86.017767,790020
40122,39.850858,-86.017779,790021
40122,39.850842,-86.017875,790022
40122,39.850811,-86.017928,790023
40122,39.850773,-86.017967,790024
40122,39.850699,-86.017988,790025
40122,39.850671,-86.017988,790026
40122,39.850616,-86.017963,790027
40122,39.850572,-86.017920,790028
40122,39.850556,-86.017891,790029
40122,39.850545,-86.017859,790030
40122,39.850532,-86.017788,790031
40122,39.850540,-86.017717,790032
40122,39.850565,-86.017653,790033
40122,39.850590,-86.017621,790034
40122,39.850554,-86.017549,790035
40122,39.850524,-86.017474,790036
40122,39.850486,-86.017332,790037
40122,39.850468,-86.017193,790038
40122,39.850470,-86.015373,790039
40122,39.850474,-86.013385,790040
40122,39.852027,-86.013382,790041
40122,39.852071,-86.013386,790042
40122,39.852140,-86.013408,790043
40122,39.852301,-86.013523,790044
40122,39.852340,-86.013576,790045
40122,39.852364,-86.013669,790046
40122,39.852363,-86.015019,790047
40122,39.852363,-86.015019,800001
40122,39.852363,-86.015083,800002
40122,39.852357,-86.015129,800003
40122,39.852338,-86.015183,800004
40122,39.852294,-86.015239,800005
40122,39.852153,-86.015335,800006
40122,39.852068,-86.015363,800007
40122,39.850470,-86.015373,800008
40122,39.850474,-86.013385,800009
40122,39.850477,-86.011359,800010
40122,39.850480,-86.010304,800011
40122,39.852564,-86.010293,800012
40122,39.853505,-86.010312,800013
40122,39.853505,-86.010312,810001
40122,39.855300,-86.010346,810002
40122,39.856668,-86.010374,810003
40122,39.858175,-86.010332,810004
40122,39.858867,-86.010339,810005
40122,39.859149,-86.010376,810006
40122,39.859396,-86.010417,810007
40122,39.859566,-86.010425,810008
40122,39.861576,-86.010470,810009
40122,39.862608,-86.010493,810010
40122,39.862639,-86.009264,810011
40122,39.862664,-86.008192,810012
40122,39.862707,-86.006497,810013
40122,39.862841,-86.001068,810014
40122,39.862324,-86.001033,810015
40122,39.862324,-86.001033,820001
40122,39.861499,-86.000976,820002
40122,39.861436,-86.003783,820003
40122,39.861408,-86.005023,820004
50064,39.826615,-86.102732,10001
50064,39.825410,-86.102722,10002
50064,39.825410,-86.102722,20001
50064,39.825319,-86.102721,20002
50064,39.823480,-86.102709,20003
50064,39.823480,-86.102709,30001
50064,39.823354,-86.102708,30002
50064,39.821976,-86.102700,30003
50064,39.821976,-86.102700,40001
50064,39.821850,-86.102699,40002
50064,39.820126,-86.102688,40003
50064,39.820126,-86.102688,50001
50064,39.819977,-86.102687,50002
50064,39.818163,-86.102668,50003
50064,39.817836,-86.102665,50004
50064,39.817836,-86.102665,60001
50064,39.816378,-86.102647,60002
50064,39.816378,-86.102647,70001
50064,39.816269,-86.102646,70002
50064,39.815379,-86.102637,70003
50064,39.815119,-86.102632,70004
50064,39.815119,-86.102632,80001
50064,39.814413,-86.102620,80002
50064,39.813337,-86.102604,80003
50064,39.813337,-86.102604,90001
50064,39.813167,-86.102601,90002
50064,39.811591,-86.102581,90003
50064,39.811308,-86.102576,90004
50064,39.811308,-86.102576,100001
50064,39.810756,-86.102568,100002
50064,39.808700,-86.102539,100003
50064,39.808700,-86.102539,110001
50064,39.806825,-86.102511,110002
50064,39.806663,-86.102509,110003
50064,39.806663,-86.102509,120001
50064,39.805513,-86.102492,120002
50064,39.805115,-86.102486,120003
50064,39.803627,-86.102464,120004
50064,39.803627,-86.102464,130001
50064,39.803400,-86.102461,130002
50064,39.803394,-86.103294,130003
50064,39.803388,-86.104095,130004
50064,39.803382,-86.104896,130005
50064,39.803379,-86.105280,130006
50064,39.803379,-86.105280,140001
50064,39.803376,-86.105696,140002
50064,39.803368,-86.106490,140003
50064,39.803364,-86.107060,140004
50064,39.803364,-86.107060,150001
50064,39.803362,-86.107227,150002
50064,39.803365,-86.107900,150003
50064,39.803368,-86.108579,150004
50064,39.803371,-86.109259,150005
50064,39.803372,-86.109495,150006
50064,39.803372,-86.109495,160001
50064,39.803373,-86.109605,160002
50064,39.803374,-86.109939,160003
50064,39.803379,-86.110704,160004
50064,39.803379,-86.110704,170001
50064,39.803379,-86.110704,170002
50064,39.803382,-86.111299,170003
50064,39.803387,-86.111879,170004
50064,39.803387,-86.111879,180001
50064,39.803389,-86.113765,180002
50064,39.803389,-86.113765,190001
50064,39.803386,-86.116613,190002
50064,39.803386,-86.116613,200001
50064,39.803386,-86.116762,200002
50064,39.803386,-86.117389,200003
50064,39.803387,-86.117951,200004
50064,39.803390,-86.118990,200005
50064,39.803390,-86.118990,210001
50064,39.803391,-86.119140,210002
50064,39.803394,-86.119731,210003
50064,39.803394,-86.120080,210004
50064,39.803394,-86.120080,220001
50064,39.803394,-86.120325,220002
50064,39.803398,-86.121528,220003
50064,39.803398,-86.122119,220004
50064,39.803399,-86.122592,220005
50064,39.803399,-86.122592,230001
50064,39.803399,-86.122713,230002
50064,39.803397,-86.123187,230003
50064,39.803392,-86.123763,230004
50064,39.803392,-86.123763,240001
50064,39.803391,-86.123913,240002
50064,39.803388,-86.123959,240003
50064,39.803386,-86.124500,240004
50064,39.803394,-86.124500,240005
50064,39.803392,-86.125095,240006
50064,39.803388,-86.126191,240007
50064,39.803388,-86.126191,250001
50064,39.803387,-86.126280,250002
50064,39.803382,-86.126878,250003
50064,39.803380,-86.127362,250004
50064,39.803380,-86.127362,260001
50064,39.803380,-86.127472,260002
50064,39.803377,-86.128066,260003
50064,39.803375,-86.128661,260004
50064,39.803374,-86.128911,260005
50064,39.803374,-86.128911,270001
50064,39.803373,-86.129259,270002
50064,39.803373,-86.129853,270003
50064,39.803371,-86.130447,270004
50064,39.803367,-86.130903,270005
50064,39.803367,-86.130903,280001
50064,39.803366,-86.131042,280002
50064,39.803361,-86.131590,280003
50064,39.803358,-86.132138,280004
50064,39.803356,-86.132683,280005
50064,39.803354,-86.133231,280006
50064,39.803353,-86.133372,280007
50064,39.803353,-86.133372,290001
50064,39.803349,-86.133775,290002
50064,39.803347,-86.134323,290003
50064,39.803345,-86.134868,290004
50064,39.803345,-86.135505,290005
50064,39.803131,-86.135506,290006
50064,39.803131,-86.135506,300001
50064,39.801519,-86.135509,300002
50064,39.801519,-86.135509,310001
50064,39.801407,-86.135510,310002
50064,39.799718,-86.135514,310003
50064,39.799718,-86.135514,320001
50064,39.799480,-86.135514,320002
50064,39.799411,-86.135517,320003
50064,39.797904,-86.135507,320004
50064,39.797904,-86.135507,330001
50064,39.797742,-86.135506,330002
50064,39.797709,-86.135499,330003
50064,39.796265,-86.135479,330004
50064,39.796265,-86.135479,340001
50064,39.794121,-86.135450,340002
50064,39.794121,-86.135450,350001
50064,39.793997,-86.135449,350002
50064,39.792331,-86.135408,350003
50064,39.792331,-86.135408,360001
50064,39.792175,-86.135404,360002
50064,39.792106,-86.135407,360003
50064,39.790495,-86.135370,360004
50064,39.790495,-86.135370,370001
50064,39.790349,-86.135367,370002
50064,39.788617,-86.135330,370003
50064,39.788573,-86.135351,370004
50064,39.788535,-86.135387,370005
50064,39.788510,-86.135440,370006
50064,39.788505,-86.136490,370007
50064,39.788505,-86.136490,380001
50064,39.788505,-86.136664,380002
50064,39.788503,-86.136995,380003
50064,39.788500,-86.137728,380004
50064,39.788500,-86.137924,380005
50064,39.788500,-86.138052,380006
50064,39.788500,-86.138052,390001
50064,39.788474,-86.142261,390002
50064,39.788474,-86.142261,400001
50064,39.788473,-86.142347,400002
50064,39.788464,-86.143183,400003
50064,39.788463,-86.143524,400004
50064,39.788461,-86.143944,400005
50064,39.788461,-86.144122,400006
50064,39.788456,-86.144631,400007
50064,39.788450,-86.144745,400008
50064,39.788447,-86.144788,400009
50064,39.788444,-86.145047,400010
50064,39.788444,-86.145047,410001
50064,39.788438,-86.145499,410002
50064,39.788433,-86.146232,410003
50064,39.788430,-86.146980,410004
50064,39.788420,-86.147574,410005
50064,39.788420,-86.147574,420001
50064,39.788418,-86.147695,420002
50064,39.788413,-86.148442,420003
50064,39.788407,-86.148556,420004
50064,39.788395,-86.149331,420005
50064,39.788400,-86.149392,420006
50064,39.788419,-86.149453,420007
50064,39.788192,-86.149451,420008
50064,39.788192,-86.149451,430001
50064,39.787497,-86.149446,430002
50064,39.786550,-86.149443,430003
50064,39.785476,-86.149439,430004
50064,39.784609,-86.149433,430005
50064,39.784609,-86.149433,440001
50064,39.784392,-86.149432,440002
50064,39.783640,-86.149426,440003
50064,39.783009,-86.149422,440004
50064,39.782020,-86.149415,440005
50064,39.781707,-86.149413,440006
50064,39.781243,-86.149410,440007
50064,39.781070,-86.149408,440008
50064,39.780800,-86.149033,440009
50064,39.780628,-86.148804,440010
50064,39.780541,-86.148729,440011
50064,39.780442,-86.148685,440012
50064,39.780390,-86.148674,440013
50064,39.780244,-86.148677,440014
50064,39.779951,-86.148692,440015
50064,39.779596,-86.148707,440016
50064,39.779596,-86.148707,450001
50064,39.779418,-86.148714,450002
50064,39.778424,-86.148753,450003
50064,39.778031,-86.148772,450004
50064,39.777950,-86.148761,450005
50064,39.777950,-86.148761,460001
50064,39.777919,-86.148757,460002
50064,39.777776,-86.148709,460003
50064,39.777568,-86.148647,460004
50064,39.777499,-86.148633,460005
50064,39.776566,-86.148658,460006
50064,39.775369,-86.148699,460007
50064,39.775369,-86.148699,470001
50064,39.775278,-86.148703,470002
50064,39.775082,-86.148989,470003
50064,39.774193,-86.150222,470004
50064,39.774193,-86.150222,480001
50064,39.773939,-86.150575,480002
50064,39.773746,-86.150834,480003
50064,39.772578,-86.152441,480004
50064,39.772191,-86.152456,480005
50064,39.772191,-86.152456,490001
50064,39.771177,-86.152495,490002
50064,39.769780,-86.152549,490003
50064,39.769787,-86.152896,490004
50064,39.769787,-86.152896,500001
50064,39.769794,-86.153204,500002
50064,39.769801,-86.153456,500003
50064,39.769805,-86.153702,500004
50064,39.769822,-86.154360,500005
50064,39.769842,-86.155275,500006
50064,39.769855,-86.155890,500007
50064,39.769855,-86.155890,510001
50064,39.769861,-86.156175,510002
50064,39.769900,-86.157677,510003
50089,39.826615,-86.102732,10001
50089,39.825410,-86.102722,10002
50089,39.825410,-86.102722,20001
50089,39.825319,-86.102721,20002
50089,39.823480,-86.102709,20003
50089,39.823480,-86.102709,30001
50089,39.823354,-86.102708,30002
50089,39.821976,-86.102700,30003
50089,39.821976,-86.102700,40001
50089,39.821850,-86.102699,40002
50089,39.820126,-86.102688,40003
50089,39.820126,-86.102688,50001
50089,39.819977,-86.102687,50002
50089,39.818163,-86.102668,50003
50089,39.817836,-86.102665,50004
50089,39.817836,-86.102665,60001
50089,39.816378,-86.102647,60002
50089,39.816378,-86.102647,70001
50089,39.816269,-86.102646,70002
50089,39.815379,-86.102637,70003
50089,39.815119,-86.102632,70004
50089,39.815119,-86.102632,80001
50089,39.814413,-86.102620,80002
50089,39.813337,-86.102604,80003
50089,39.813337,-86.102604,90001
50089,39.813167,-86.102601,90002
50089,39.811591,-86.102581,90003
50089,39.811308,-86.102576,90004
50089,39.811308,-86.102576,100001
50089,39.810756,-86.102568,100002
50089,39.808700,-86.102539,100003
50089,39.808700,-86.102539,110001
50089,39.806825,-86.102511,110002
50089,39.806663,-86.102509,110003
50089,39.806663,-86.102509,120001
50089,39.805513,-86.102492,120002
50089,39.805115,-86.102486,120003
50089,39.803627,-86.102464,120004
50089,39.803627,-86.102464,130001
50089,39.803400,-86.102461,130002
50089,39.803394,-86.103294,130003
50089,39.803388,-86.104095,130004
50089,39.803382,-86.104896,130005
50089,39.803379,-86.105280,130006
50089,39.803379,-86.105280,140001
50089,39.803376,-86.105696,140002
50089,39.803368,-86.106490,140003
50089,39.803364,-86.107060,140004
50089,39.803364,-86.107060,150001
50089,39.803362,-86.107227,150002
50089,39.803365,-86.107900,150003
50089,39.803368,-86.108579,150004
50089,39.803371,-86.109259,150005
50089,39.803372,-86.109495,150006
50089,39.803372,-86.109495,160001
50089,39.803373,-86.109605,160002
50089,39.803374,-86.109939,160003
50089,39.803379,-86.110704,160004
50089,39.803379,-86.110704,170001
50089,39.803379,-86.110704,170002
50089,39.803382,-86.111299,170003
50089,39.803387,-86.111879,170004
50089,39.803387,-86.111879,180001
50089,39.803389,-86.113765,180002
50089,39.803389,-86.113765,190001
50089,39.803386,-86.116613,190002
50089,39.803386,-86.116613,200001
50089,39.803386,-86.116762,200002
50089,39.803386,-86.117389,200003
50089,39.803387,-86.117951,200004
50089,39.803390,-86.118990,200005
50089,39.803390,-86.118990,210001
50089,39.803391,-86.119140,210002
50089,39.803394,-86.119731,210003
50089,39.803394,-86.120080,210004
50089,39.803394,-86.120080,220001
50089,39.803394,-86.120325,220002
50089,39.803398,-86.121528,220003
50089,39.803398,-86.122119,220004
50089,39.803399,-86.122592,220005
50089,39.803399,-86.122592,230001
50089,39.803399,-86.122713,230002
50089,39.803397,-86.123187,230003
50089,39.803392,-86.123763,230004
50089,39.803392,-86.123763,240001
50089,39.803391,-86.123913,240002
50089,39.803388,-86.123959,240003
50089,39.803386,-86.124500,240004
50089,39.803394,-86.124500,240005
50089,39.803392,-86.125095,240006
50089,39.803388,-86.126191,240007
50089,39.803388,-86.126191,250001
50089,39.803387,-86.126280,250002
50089,39.803382,-86.126878,250003
50089,39.803380,-86.127362,250004
50089,39.803380,-86.127362,260001
50089,39.803380,-86.127472,260002
50089,39.803377,-86.128066,260003
50089,39.803375,-86.128661,260004
50089,39.803374,-86.128911,260005
50089,39.803374,-86.128911,270001
50089,39.803373,-86.129259,270002
50089,39.803373,-86.129853,270003
50089,39.803371,-86.130447,270004
50089,39.803367,-86.130903,270005
50089,39.803367,-86.130903,280001
50089,39.803366,-86.131042,280002
50089,39.803361,-86.131590,280003
50089,39.803358,-86.132138,280004
50089,39.803356,-86.132683,280005
50089,39.803354,-86.133231,280006
50089,39.803353,-86.133372,280007
50089,39.803353,-86.133372,290001
50089,39.803349,-86.133775,290002
50089,39.803347,-86.134323,290003
50089,39.803345,-86.134868,290004
50089,39.803345,-86.135505,290005
50089,39.803131,-86.135506,290006
50089,39.803131,-86.135506,300001
50089,39.801519,-86.135509,300002
50089,39.801519,-86.135509,310001
50089,39.801407,-86.135510,310002
50089,39.799718,-86.135514,310003
50089,39.799718,-86.135514,320001
50089,39.799480,-86.135514,320002
50089,39.799411,-86.135517,320003
50089,39.797904,-86.135507,320004
50089,39.797904,-86.135507,330001
50089,39.797742,-86.135506,330002
50089,39.797709,-86.135499,330003
50089,39.796265,-86.135479,330004
50089,39.796265,-86.135479,340001
50089,39.794121,-86.135450,340002
50089,39.794121,-86.135450,350001
50089,39.793997,-86.135449,350002
50089,39.792331,-86.135408,350003
50089,39.792331,-86.135408,360001
50089,39.792175,-86.135404,360002
50089,39.792106,-86.135407,360003
50089,39.790495,-86.135370,360004
50089,39.790495,-86.135370,370001
50089,39.790349,-86.135367,370002
50089,39.788617,-86.135330,370003
50089,39.788573,-86.135351,370004
50089,39.788535,-86.135387,370005
50089,39.788510,-86.135440,370006
50089,39.788505,-86.136490,370007
50089,39.788505,-86.136490,380001
50089,39.788505,-86.136664,380002
50089,39.788503,-86.136995,380003
50089,39.788500,-86.137728,380004
50089,39.788500,-86.137924,380005
50089,39.788500,-86.138052,380006
50089,39.788500,-86.138052,390001
50089,39.788474,-86.142261,390002
50089,39.788474,-86.142261,400001
50089,39.788473,-86.142347,400002
50089,39.788464,-86.143183,400003
50089,39.788463,-86.143524,400004
50089,39.788461,-86.143944,400005
50089,39.788461,-86.144122,400006
50089,39.788456,-86.144631,400007
50089,39.788450,-86.144745,400008
50089,39.788447,-86.144788,400009
50089,39.788444,-86.145047,400010
50089,39.788444,-86.145047,410001
50089,39.788438,-86.145499,410002
50089,39.788433,-86.146232,410003
50089,39.788430,-86.146980,410004
50089,39.788420,-86.147574,410005
50089,39.788420,-86.147574,420001
50089,39.788418,-86.147695,420002
50089,39.788413,-86.148442,420003
50089,39.788407,-86.148556,420004
50089,39.788395,-86.149331,420005
50089,39.788400,-86.149392,420006
50089,39.788419,-86.149453,420007
50089,39.788192,-86.149451,420008
50089,39.788192,-86.149451,430001
50089,39.787497,-86.149446,430002
50089,39.786550,-86.149443,430003
50089,39.785476,-86.149439,430004
50089,39.784609,-86.149433,430005
50089,39.784609,-86.149433,440001
50089,39.784392,-86.149432,440002
50089,39.783640,-86.149426,440003
50089,39.783009,-86.149422,440004
50089,39.782020,-86.149415,440005
50089,39.781707,-86.149413,440006
50089,39.781243,-86.149410,440007
50089,39.781070,-86.149408,440008
50089,39.780800,-86.149033,440009
50089,39.780628,-86.148804,440010
50089,39.780541,-86.148729,440011
50089,39.780442,-86.148685,440012
50089,39.780390,-86.148674,440013
50089,39.780244,-86.148677,440014
50089,39.779951,-86.148692,440015
50089,39.779596,-86.148707,440016
50089,39.779596,-86.148707,450001
50089,39.779418,-86.148714,450002
50089,39.778424,-86.148753,450003
50089,39.778031,-86.148772,450004
50089,39.777950,-86.148761,450005
50089,39.777950,-86.148761,460001
50089,39.777919,-86.148757,460002
50089,39.777776,-86.148709,460003
50089,39.777568,-86.148647,460004
50089,39.777499,-86.148633,460005
50089,39.776566,-86.148658,460006
50089,39.775369,-86.148699,460007
50089,39.775369,-86.148699,470001
50089,39.775278,-86.148703,470002
50089,39.775082,-86.148989,470003
50089,39.774193,-86.150222,470004
50089,39.774193,-86.150222,480001
50089,39.773939,-86.150575,480002
50089,39.773746,-86.150834,480003
50089,39.772578,-86.152441,480004
50089,39.772191,-86.152456,480005
50089,39.772191,-86.152456,490001
50089,39.771177,-86.152495,490002
50089,39.769780,-86.152549,490003
50089,39.769787,-86.152896,490004
50089,39.769787,-86.152896,500001
50089,39.769794,-86.153204,500002
50089,39.769801,-86.153456,500003
50089,39.769805,-86.153702,500004
50089,39.769822,-86.154360,500005
50089,39.769842,-86.155275,500006
50089,39.769855,-86.155890,500007
50089,39.769855,-86.155890,510001
50089,39.769861,-86.156175,510002
50089,39.769900,-86.157677,510003
50089,39.769900,-86.157677,520001
50089,39.769908,-86.157989,520002
50089,39.769920,-86.158680,520003
50089,39.769920,-86.158680,530001
50089,39.769923,-86.158893,530002
50089,39.769930,-86.159185,530003
50089,39.769944,-86.159797,530004
50089,39.769952,-86.159964,530005
50089,39.769983,-86.161604,530006
50089,39.769995,-86.162074,530007
50089,39.769995,-86.162074,540001
50089,39.770023,-86.163234,540002
50089,39.770023,-86.163234,550001
50089,39.770028,-86.163401,550002
50089,39.770110,-86.163416,550003
50089,39.770151,-86.163420,550004
50089,39.771422,-86.163369,550005
50089,39.771622,-86.163360,550006
50089,39.771622,-86.163360,560001
50089,39.772825,-86.163311,560002
50089,39.774031,-86.164787,560003
50089,39.774031,-86.164787,570001
50089,39.774265,-86.165072,570002
50089,39.775163,-86.166178,570003
50089,39.775595,-86.166711,570004
50089,39.775603,-86.166722,570005
50089,39.775922,-86.167243,570006
50089,39.775922,-86.167243,580001
50089,39.777410,-86.169675,580002
50089,39.777410,-86.169675,590001
50089,39.777552,-86.169906,590002
50089,39.777882,-86.170449,590003
50089,39.778285,-86.171132,590004
50089,39.778660,-86.171759,590005
50089,39.778660,-86.171759,600001
50089,39.779455,-86.173091,600002
50089,39.779455,-86.173091,610001
50089,39.779457,-86.173093,610002
50089,39.780130,-86.174219,610003
50089,39.780328,-86.174551,610004
50089,39.780328,-86.174551,620001
50089,39.780945,-86.175584,620002
50089,39.780999,-86.175677,620003
50089,39.781310,-86.176110,620004
50089,39.781406,-86.176232,620005
50089,39.782714,-86.177850,620006
50089,39.783014,-86.178190,620007
50089,39.783014,-86.178190,630001
50089,39.783607,-86.178863,630002
50089,39.783692,-86.178953,630003
